id,business_id,user_id,stars,date,text,useful,funny,cool
--plKrUSHcgXBNwsD8ay1g,0qSKZhVC_BHPuKro4QGWJw,r365iah2e1Zm2ickWhHhCw,5,"2010-02-12 00:00:00","I am in LOVE with Hank's Steakhouse at the Green Valley Ranch.  Their Rib Eye is amazing and always cooked perfectly and the cream corn is to die for.. I never even thought I would like cream corn but the waiter convinced me to try it and now I don't know how I ever lived without it.
 
It's a little odd how they pull the entire table out so you can get into the seats but it is pretty comfortable.  The place is gorgeous and the staff is very nice.
 
I only wish I could afford to go there again!!",1,0,0
--pnjoGnt8Jy1BLVFjnmZg,lhAntRX4H8_eUSha0Pae2A,_qPTD867uTwlgnOBOkz68w,5,"2017-09-16 00:00:00","This is one of my favorite quick breakfast stops! I love using  the app, my food is always hot and fresh. I love their coffee and it's a very convenient location. My only complaint is that they should put in a bike rack.",0,0,0
--pnk23OjALaohTA_Jds7g,1zsM7weLS8fNHomDAqCh4Q,nRF8dRmqMdrLJdI6dvbmIQ,5,"2017-02-05 00:00:00","My partner ate the whole thing, double bacon burger.  It's HUGE.  Two hamburger patties on a brioche bun Topped with bacon and fried shoestring onion rings.  You get a free beer if you eat it all.  The sweet potato fries were really good too. 
I had the classic club with house smoked turkey breast, was really good with a side salad and balsamic vinaigrette",1,0,1
--Po-s9-TKaCS2RnsIuxQw,2YsKefH250qxg28QCyEWZw,mL-RChLM52cTVJiarNL6bw,2,"2017-08-23 00:00:00","budget friendly place where you get 3 curries with rice in just 2.50$ its worth if you have no time to cook at home. and also 5 mini samosas in just 1$ is good.",1,0,0
--pOcw8CCPZAq-v-wzz9WA,MpmFFw0GE_2iRFPdsRpJbA,aD_CY1A3yMBs-qTDxiLLYg,1,"2016-07-04 00:00:00","If I could give this place 0 stars I would. Got there at 12 and waited in line for 2.5 hours only to be told they were at capacity. We were told 1 hour in that they were at capacity but we would be let in and an hour later told to go home. I would not recommend this place to anyone, even people who got presale tickets were not let in. This place is truly disgusting. Go to hakkasan or drais where you will enjoy yourself after waiting so long.",0,1,0
--Poi0HfK1p-69Z_Rd9VLQ,vraKC3CB9KSDCxYX0q3gWA,JHFuMHQBLuQ3TtkWwx1bmQ,3,"2011-11-16 00:00:00","for a quick and tasty chinese "fast" meal, come to pei wei (a fast food version of pf changs).

their food is always consistent.  made to order, fresh, and usually tasty.

i've tried a lot on their menu and by far the best is always the mongolian beef (i wouldn't say its your typical mongolian beef - more on the sweeter side) and the lettuce wraps.  actually, i really love the mongolian beef - its the main dish that stands out most to me.  not a huge fan of a lot of the other things like the pad thai, honey seared chicken, thai wonton soup - bleh.

prices are reasonable, but can add up with little add ons like soup and egg rolls.  portions are good with each plate being more than enough for one person in my opinion.

ambience is really nice.  it doesn't feel like a fast food place.  will always go back if we are passing one by and in the mood for some chinese.",0,0,0
--porQ-JKC-3oFHQ3a3wQw,NtvCX9UEWFvHSxQj06XQ0g,cECRyk0XZU292E6pH-AhRQ,1,"2014-04-09 00:00:00","Bakery staff not friendly or helpful at all. They act like they don't need your business. Wanted to order cupcakes with the frosting top smooth/flat and frosted sides. The first lady I spoke to in the store said it would be 'easier' to call in the order the next day in the morning. Called the next morning and spoke to the baker. She hemmed and hawed about having to frost them individually instead of piping the frosting from a bag. I asked her if she'd like me to drop off a picture of an example. She said no. Picked the cupcakes up and I could've done a better job at home. 
All the other departments at the store are friendly and helpful. Wish the bakery could get their act together. Will drive to further location or order from Basha's next time.",2,0,0
--pPTJTGAR2bw6oiB8M8tg,wJnhUJCOYkncLPZAwaMffA,KGg1EOSEEPciT6IFY26RlA,1,"2017-12-02 00:00:00","I have no clue about the food as we went in , were seated right away, and then no one came to our table for 15 minutes to even ask if we wanted a drink. The place wasn't that busy, only 4 other tables with guests. Such a disappointment",0,0,0
--PrcWGwY4zFjDtSn7nzLA,GL7nUcdrk2PwFk0tAoCVyg,byiNUIX6Cgf7aT0trBMZSw,5,"2016-08-19 00:00:00","I can't say enough about Jeff and his crew! They were at our old apartment at 6am and we were moved into our new apartment (up on the 4th floor) by 830am. From start to finish, everything was super easy! Do not shop around (this was our first time using movers, so we shopped around and that was a big waste of time)! One Price Moving is the way to go for dependable, affordable (no hidden fees), and easy moving! Great job guys! Jeff, you have a great crew and are running a great business!",0,0,0
--Prw4gmcTfxDGXIujzEWw,QJNi_JlVlx6idOoC3yn9tA,pyWCx1q4tQn7IlQXtOyEHQ,5,"2017-02-04 00:00:00","I am new to the valley of the sun and wanted a shuttle for our company events, but wanted something better than a golf cart. I purchased a 2017 Can Am Defender Max HD-10 from Ride Now Phoenix and my experience has been top notch. Matt and Matt and the rest of the team have taken great care of us. The customization has been fun, they really know their stuff. So far, they've installed a 3" lift kit, larger tires and added front and rear tinted glass. Still to go are lights, tunes and graphics.",0,0,0
--pT5SDnJM7cRrEuvKS5rA,7UFDAX4wLi6ux5otguYldA,gXsv4u1zeEK_UsqDBrZesg,1,"2016-09-18 00:00:00","This was one of the worst experiences I have ever had. We went for my friends birthday and complained after we waited forty five minutes for our drinks. It was still another ten minutes after talking to the manager that they were served.  I had to ask three times for the waitress to take our order.  My food was burnt, when they offered to remake it I asked them not to as I really did not want to eat it at that point. I was told they would take it off the bill but instead they brought out another steak.  They didn't offer dessert, which is a big deal when you are there for a birthday. We made our third complaint to the manager when the bill came out and we were still charged for the steak.  After waiting ten minutes for them to fix the mistake we just paid the bill and left.",2,2,0
--PUgyU8nTm-9AEuARMUBA,OlJODULZWPGLZP_ntZfSfQ,hutJzKEYHuVq6CP-XSARgg,5,"2010-07-28 00:00:00","This is one of my favourite restaurants in Edinburgh, the food here really is delicious. I first heard about it when I was in first year and on the last day of living in halls we decided to treat ourselves to some decent food. Ever since, we have always ordered from Shapla to celebrate- birthdays, end of term or any little event good enough to get an excuse to get one!
Although the restaurant describes itself as serving Bangladeshi cuisine, you will also find Indian and other Asian dishes being served up here. You can order online via their website and the delivery time was about half an hour, which is pretty good. I have been trying to work my way through their menu and there hasn't been one meal where I had finished it feeling dissatisfied, all the meals are full of flavour and are well portioned to ensure that you are full by the end of them.",0,0,0
--pUmhzGbQTiqK3k-4XY2A,MVIthKWqwkQz0dai7LkVzQ,ROlX610BtrlFABECeklgMQ,4,"2013-02-25 00:00:00","Great food, great laid back atmosphere. I gave it a four because the service was slow and there was quite a bit of a wait, but I really loved this place. I highly recommend the falafel!",0,0,0
--PupgEC1TqTxw3BN0hrlA,Rg43a31sV7gNLZMjy-ZdCg,BvyDLxyPGrvSQKjmABKdWQ,4,"2016-03-04 00:00:00","This little joint boats a surprisingly good menu for an unexpected location. Great craft beer menu with good food to follow!

Since I'm a vegetarian I have to put the disclaimer out that it isn't your most friendly spot for the non meat eater. However, they do have an absolutely amazing vegetarian polenta pie. I mean this dish is seriously wonderful. The polenta is creamy and the baked vegetables are perfect with raisins added for a surprising sweetness. The shrimp and grits are equally fantastic if you partake in seafood and the meat dishes all sounded creative. 

Don't be taken aback by the unexpected location, pig and pickle is a must try. Next time I plan on trying a dessert. The four stars is mostly due to that not all dishes are created equal and you may be more satisfied with one than another. Our service was very good except that it took longer than I'd prefer after our meal to receive the check. I have to be nit picky for my five stars.",2,0,1
--PVconrN6r4YCJMPfD5eQ,xqOzRRoQdzDQLjVlTw7ZOg,bALW5-3CSGzru5s4Cz5zjQ,2,"2015-09-10 00:00:00","Customer service - 1 star
Facility and equipment - 4 stars
Class itself - 2 stars
Overall - 2 stars

Quick background: I recently moved to LA, however my parents have a 2nd home in Scottsdale and I visit them on a frequent basis.  My dad loves road biking and I love spin, so I wanted to introduce him to it.  

Customer Service - I am a member of Classpass flex allowing me to take classes from fitness studios on class pass in any city where it is available.  I attempted to sign up for a class at RPM Spin as they are listed on Classpass, but was unable to as the class was listed as full.  I went to the RPM Spin website, saw on the home page that your first class is FREE so I created an account, registered for the class, and was put on a waitlist as it was full via the website.  I did the same for my dad.  The following morning, I received an email we had been added to the class and I called to confirm.  We were greeted by the owner upon arrival and asked for our AZ ids.  Neither of us have AZ ids as I now live in California and my dad's permanent residence is not AZ.  I understand the studio does not want non-residents taking advantage of their one free class, but I feel this should have been noted on the website stating "Free class. MUST BE a full time AZ resident and AZ ID required."  *Probably not the stipulation to strictly enforce due to the fact that 30-40% of Scottsdale's population is seasonal. 

I, on the other hand, let the owner know I attempted to sign up through Classpass the prior evening, but the class was blocked.  She had me try registering for it again via my Classpass app, but I still wasn't allowed.  I felt at this point a customer service-oriented business owner would have made the exception for all the trouble I went through.  Instead, as I watched the room and bikes fill up during this back and forth, she had my Dad and myself pay the $18 drop in fee.  Side note: I am not one to expect a free lunch and I probably wouldn't even be leaving this review if the website noted that the free class was only for Scottsdale/Phoenix residents - no exceptions ... but I probably also wouldn't have gone to check out the studio.

Facility - The space was clean and all the equipment was new, modern, and in great condition.  Once class began, a curtain was pulled making the studio dark which I personally prefer when spinning.  There was minimal black lighting and colored light panels that alternated along with the music that I appreciated and felt it brought a cool element to the class.  The instructor was elevated, although inline with the front row and facing the same way as the rest of the class, so it was hard to see her and follow her cues.
